廢	0005577900
廣	0002143400
廨	0000827200
廩	0007212200
廬	0007329900
廰	
廱	0006986900
廳	0004778800
廴	
廸	0004999800
廼	0004510800
廾	
弃	
弉	0004233000
弋	0006990800
弌	0007438000
弍	0007453800
弑	0002797200
弖	0004935100
弩	0005138100
弭	0005865000
弯	0007437100
弸	0006381700
彁	
彈	0004647800
彌	0006792700
彎	0007437100
彑	
彖	
彗	0003748800
彜	0000185800
彝	0000185800
彡	
彭	0006389800
彳	
彷	0006339700
彿	0006137700
徂	0004156000
徃	
徇	0003249600
很	0002425500
徊	0000781700
徑	0001759200
徘	0005572800
徙	0002789700
從	0003180400
徠	
徨	0002274400
徭	0006961500
徼	0001542300
忖	0004379900
忝	0005053500
忤	0002094600
忰	0003749500
忱	0003586500
忸	0002907800
忻	0001598300
忿	0006159800
怎	0004159900
怏	0000515000
怐	
怕	0005525000
怙	0002036300
怛	0004563500
怡	0000134000
怦	0006351500
怩	0002870800
怫	0006138000
怱	0004216700
怺	0002413100
恁	0003703300
恂	0003250100
恃	0002874000
恆	0002210600
恊	0001499700
恍	0002212900
恙	0006948800
恚	0000143600
恟	0001499100
恠	
恤	0003225700
恪	0000888100
恫	0005167300
恬	0005054200
恷	
悁	0000452100
悃	0002427300
悄	0003378600
悋	0007201600
悍	0001051500
悒	0006866200
悖	0005567600
悗	
悚	0003378100
悛	0003236400
悧	0007079900
悳	
悴	0003749500
悵	0004799300
悸	0001239300
悽	0003886100
惆	0004749300
惓	0001926200
惘	0006440300
惠	0001772800
惡	0000041600
惱	0005494700
惴	0003769200
惶	0002275600
惷	0003239900
惺	0003899500
惻	0004349500
愀	0003133300
愃	0001936700
愆	0001945100
愍	0005993200
愎	0006113000
愕	0000928900
愡	
愧	0001259600
愨	0000907600
愬	0004189400
愴	0004264600
愼	0003648500
愽	
愾	0000860700
愿	0002014900
慂	0006969500
慇	0000299700
慊	0001945600
慍	0000374300
慓	0005943400
慘	0002654100
慙	0002687500
慚	0002687500
慝	0005310300
慟	0005279400
慥	0004323100
慫	0003444600
慯	
慱	
慳	0001954800
慴	0003437500
慵	0006969800
慷	0002298200
憇	
憊	0005584700
憑	0005947500
憔	0003445000
憖	0001650800
憙	
憚	0004623700
憫	0005993900
憮	0006080800
憺	0004628100
懃	0001640000
懆	0004292700
懈	0000830500
應	0000508500
懊	0000534400
懋	0006461900
懌	0000420600
懍	0007212700
懣	0006592500
懦	0004422700
懴	0002692200
懶	0007060600
懷	0000827600
懺	0002692200
懼	0001672300
懽	0001141900
懾	0003476200
懿	0000187300
戀	0007292200
戈	0000622000
戉	0000424200
戌	0003224200
戍	0003076400
戔	0004050100
戛	0000968900
戝	
戞	0000968900
戡	0001099900
截	0004012300
戮	0007103300
戰	0004081700
戲	0001313000
戳	0004537000
扁	0006265900
扈	0002060400
扎	0002591200
扛	0002168900
扞	0001022300
扠	0002455500
扣	0002168300
扨	0002610400
扼	0006799900
找	0000645300
抂	
抃	0006285400
抉	0001863500
抒	0003321600
抓	0004211500
抔	0006340300
抖	0005159900
抛	0006353600
抬	0004470700
抻	0003598800
拂	0006136600
拆	0004529600
拇	0006322300
拈	0005488300
拊	0006032200
拌	0005742900
拏	0004414000
拑	0001039000
拔	0005698600
拗	0006935800
拜	0005555200
拮	0001340900
拯	0003500100
拱	0001500900
拵	0004381900
拿	0004414000
挂	0001766900
挈	0001867800
挌	0000888900
挧	
挾	0001500000
捍	0007440600
捏	0005475300
捐	0000452400
捩	0007253200
捫	0006773600
捶	0003753000
掀	0001619300
掉	0005190400
掎	0001239900
掏	0005189900
掖	0000416300
掟	0003515200
掣	0003899900
掫	0004244400
掵	
掾	0000460300
揀	0001077900
揄	0006832300
揆	0001250800
揉	0003184500
插	0004234200
揣	0002797800
揩	0000803000
揶	0006790500
搆	0002288300
搏	0005636700
搓	0002474400
搖	0006953900
搗	0005215700
搜	0004233400
搦	0003025500
搨	0005216800
搴	0001955500
搶	0004266900
摎	0001412700
摧	0002537600
摶	0004617300
撈	0007366700
撓	0005283900
撕	0003928000
撥	0005694900
撩	0007183800
撹	0002336700
撻	0004559600
撼	0001121100
擂	0007027900
擅	0004110600
擇	0004523800
擒	0001637400
擔	0004589000
擘	0005644800
據	0001428900
擠	0003932500
擡	0004470700
擣	0005235400
擧	0001433100
擯	0005982300
擱	0000916800
擲	0005011100
擴	0000886600
擶	
擺	0005585700
擽	0007117000
攀	0005773800
攅	0002677100
攘	0003529400
攜	
攝	0004006400
攣	0007319800
攤	0004635600
攫	0000920700
攬	0007068200
攴	
攵	
收	0003093900
攷	
攸	
效	0002190700
敍	0003322300
敕	0004854500
敖	0002350600
敘	
敝	0006216700
敞	0003409300
敲	0002298600
數	0003782200
斂	0007313100
斃	0006226600
斈	
斛	0002379400
斟	0003649700
斫	0003005400
斷	0004642900
旁	0006374800
旃	0004067900
旄	0006438200
旆	0005568700
旌	0003886900
旒	0007136900
旙	
旛	0005770700
无	
旡	
旱	0001029100
旻	0005988300
昃	0003538500
昊	0002198800
昜	0006939100
昴	0006433000
昵	0002952100
昶	0004792100
昿	0002332400
晁	0004794400
晄	
晉	0003617200
晏	0000104600
晝	0004743400
晞	0001240600
晟	0003883000
晢	0003998300
晤	0002106400
晧	0007444500
晨	0003631900
晰	0003970200
暃	
暄	0001946100
暈	0000374800
暉	0001260400
暎	
暘	0006962200
暝	0006691100
暸	
暹	0004111300
暼	
暾	0005360700
曁	0001279500
曄	0006975400
曉	0001562800
曚	0006735700
曠	0002332400
曦	0001323500
曩	0005289300
曰	0000423500
曵	
曷	0000964100
曼	0006581200
曾	0004245800
會	0000756800
朏	0005815300
朖	
朞	0007442500
朦	0006736300
朧	0007374600
朮	0003223600
朶	0004410100
朷	
朸	0007195000
朿	0002728400
杁	
杆	0001030500
杙	0006992700
杞	0001198800
杠	0002188400
杣	0004373800
杤	
杪	0005954100
杰	
杲	0002198300
杳	0006936900
杼	0004763300
枅	0001920200
枉	0000517800
枋	0006361700
枌	0006160800
枡	0006552100
枦	
枩	
枳	0001210300
枴	0000784200
枷	0000667700
枸	0001663000
枹	0006370700
柆	
柎	0006037600
柝	0004530000
柞	0002568400
柢	0004955600
柤	0002461800
柧	
柩	0001393900
柬	0001048200
柮	0005335700
柯	0000668500
栞	0001052800
栢	
栩	0001665000
栫	0004069400
栲	0002239100
桀	0001868500
框	0001509200
桍	
桎	0002927100
桙	0000321000
档	
桧	0000833300
桴	0006050400
桷	0000896100
桾	
桿	0001030500
梃	0004969000
梍	
梏	0002379800
梔	0002791100
梛	0004415600
條	0003491900
梟	0001526000
梠	0007146900
梦	
梭	0002470000
梳	0004162400
梵	0006519900
梹	
梺	0006153200
梼	0005240400
棆	
棊	0001252800
棍	0002439700
棔	
棕	0003068400
棗	0004254100
棘	0001581900
棠	0005200600
棡	
棣	0004975800
棧	0002651300
棯	
棹	0005200000
椁	0000899300
椄	0003410800
椈	0001327900
椌	
椏	0000009600
椒	0003410300
椚	0001709200
椡	
椢	
椣	
椥	
椦	
椨	
椪	
椰	0006791100
椶	0003068400
椹	0004871700
椽	0005072800
楔	0004008200
楕	0004419600
楙	
楜	
楝	0007303200
楞	0007173900
楡	0006833900
楪	
楫	0003142900
楮	0004769800
楴	
楸	0003142500
楹	0000396800
楾	0005789900
榁	0006664800
榑	0006061700
榔	0007364500
榕	0006971400
榜	0006451100
榠	
榧	0005843000
榮	0000388400
榱	0003760400
榲	
榴	0007140000
榻	0005219100
榾	0002402700
榿	
槁	0002300800
槃	0005761900
槇	0003658500
槊	0002577800
槎	0002475900
槐	0000820300
槓	0002301500
槝	
槞	
槧	0002689500
槨	0007440300
槫	
槭	0003975200
槲	0002386900
槹	0002302000
槿	0001634100
樂	0000930400
樅	0003446000
樊	0005762900
樌	
樒	0006618200
樓	0007363000
樔	0004288400
樛	0001413000
樞	0003776700
樢	
樣	0006970200
樮	
樶	
樸	0006489100
橄	0001121600
橇	0001543800
橈	0005285200
橙	0005228900
橦	0005229500
橲	
橸	
檄	0001849500
檍	
檐	0000491000
檗	0005645200
檠	0001813600
檢	0001937000
檣	0003463300
檪	0007280900
檬	0006737000
檳	0005984300
檸	0005473300
檻	0001134000
櫁	0006618200
櫂	0005240900
櫃	0001289700
櫑	
櫚	0007332100
櫞	
櫟	0007280900
櫨	0007333400
櫪	0007282300
櫺	0007275800
櫻	0000522800
欅	0001449900
權	0001958200
欒	0007067800
欖	0007068700
欝	
欟	
欷	0001241000
欸	0000019600
欹	0000160800
歃	0004267200
歇	0001876800
歉	0001956000
歐	0000519000
歔	0001447200
歙	0001416300
歛	0001128300
歟	0006920200
歡	0001112300
歸	0001215100
歹	
歿	0006497600
殀	0006937900
殃	0000521600
殄	0005054900
殍	0005937900
殕	
殘	0002680800
殞	0000300200
殤	0003446400
殪	0000402300
殫	0004628500
殯	0005985000
殱	0004126000
殲	0004126000
殳	
殷	0000285200
殼	0000896600
毆	0000520100
毋	0006071700
毓	
毟	0006658600
毫	0002351100
毬	0001402000
毯	0004607300
毳	0003939100
氈	0004114000
氓	0006429100
气	
氛	0006161400
氣	0001184900
氤	
汕	0002644800
汞	0002188900
汢	
汨	0006239700
汪	0000511500
汳	
汾	
沁	0003586900
沂	0001302500
沍	0002095100
沐	0006747300
沒	0006495000
沚	0002744600
沛	0005553400
沮	0003287000
沱	0004412200
沺	
沽	0002037000
沾	0005053900
泄	0003991800
泅	0003107300
泓	0000521000
泗	0002759100
泙	
泛	0005741400
泝	0007451300
泪	0007459200
泯	0005988900
泱	
洌	0007289200
洒	0002500100
洙	
洟	0000138100
洫	0001576800
洳	
洵	0003250600
洶	0001501600
洸	0002215000
洽	0002214400
浙	0003994500
浚	0003236900
浣	0001053200
浤	
浹	0003382800
涅	0005031800
涎	0004069700
涓	0001920600
涕	0004962600
涛	0005236300
涵	0001064300
涸	0002061000
淅	0003968700
淆	0002262800
淇	
淌	0003398700
淒	0003895000
淕	
淙	0004247300
淞	
淤	0000502100
淦	
淨	0003500500
淪	0007203600
淬	0002511800
淮	
淹	0000456500
淺	0004058200
渊	
渕	0000460700
渙	0001081400
渝	0006832600
渟	0004976200
渣	0002470800
渤	
渫	0004005800
渭	0000161100
渮	
游	0006871700
渺	0005964000
渾	0002440100
湃	0005581100
湍	0004608300
湎	0006291900
湟	
湫	0003133600
湮	0000296600
湲	0000461600
湶	
溂	0007044900
溏	0005217800
溘	0002290000
溟	0006688700
溥	0006059100
溪	0001778900
溲	0003143500
溷	0002442100
溽	0003562700
滂	0006392800
滄	0004267600
滉	0002290400
滌	0005015000
滓	0002813200
滔	0005217200
滕	0005224900
滬	0002074600
滯	0004460800
滲	0003659300
滷	0007327000
滸	0002075000
滾	0002443900
滿	0006581800
漓	0007091300
漱	0004275600
漲	0004824000
漾	0006971800
漿	0003446800
潁	
潅	0001142200
潘	0005763400
潛	0004099500
潦	0007367200
潭	0004625400
潯	0003712900
潴	0004773600
潸	0002669600
潺	0004102000
潼	
澀	
澁	0003183000
澂	0004831400
澆	0001567100
澎	0006404400
澑	
澡	0004294700
澣	0001122000
澤	0004524900
澪	0007265300
澳	0000197700
澹	0004629000
濂	
濆	0006173700
濔	0004996000
濕	0002933100
濘	0005472800
濛	0006734800
濟	0002510000
濬	0003241900
濮	
濱	0005975600
濳	
濶	0000984400
濺	0004118800
濾	0007329200
瀁	0006984000
瀉	0002991600
瀋	0003675800
瀏	0007142100
瀑	0005655000
瀘	
瀚	0001141200
瀛	0000407600
瀝	0007281600
瀟	0003472800
瀰	0005887100
瀲	0007319000
瀾	0007064300
灑	0002543900
灣	0007433100
炒	0003368500
炙	0002970200
炬	0001431600
炮	0006371100
炯	0001767400
炳	0006210500
炸	0002568900
烋	0002241100
烙	0007033000
烝	0003503700
烟	0000464800
烱	0001767400
烽	0006383700
焉	0000457200
焙	0006390300
焜	0002441300
煌	0002290700
煕	0001275600
煖	0004652800
煢	0001802400
煥	0001102500
煦	0001667100
煬	0006965500
熄	0004352500
熈	0001275600
熏	0001738100
熔	0006972400
熕	0002302400
熙	0001275600
熨	0000174700
熬	0002357500
熹	0001283900
熾	0002834300
燉	0005361000
燎	0007186800
燒	0003411400
燔	0005766800
燗	0007054800
營	0000392900
燠	0000198400
燧	0003766800
燬	0001285800
燮	0003462800
燵	0004560100
燹	0004119200
燻	0001738100
燼	0003714800
燿	0006984300
爍	0003012900
爐	0007322100
爛	0007065500
爨	0002680200
爬	0005528700
爭	0004201300
爰	0000448800
爲	0000138600
爻	
爼	
爿	
牀	0003369200
牆	0003464000
牋	0007450400
牘	0005313200
牴	0004956100
牾	0002107500
犁	0007086400
犂	0007086400
犇	0006514200
犒	0002302900
犖	0007042100
犢	0005313700
犧	0001319600
犲	0007446200
犹	
狃	0003172300
狄	0004998000
狆	0004733800
狎	0002199700
狒	0005806200
狠	0002426900
狡	0002215300
狢	0000889600
狷	0001921100
狹	0001502100
猊	0001832500
猖	0003399000
猗	0000147800
猜	0002512200
猝	0004369300
猥	0007410900
猩	0003903200
猯	0004608900
猴	0002277100
猾	0000979300
獎	
獏	0007455100
獗	0001879500
獨	0005318200
獪	0000831300
獰	0005286900
獵	0007166500
獸	0003187800
獺	0004568600
獻	0001946400
玳	0004462200
玻	0005530700
珀	0005629700
珈	0000669300
珎	
珞	0007033600
珥	0002882100
珮	0005569200
珱	
珸	
琅	0007360800
琥	0002065200
琲	0005836900
琺	0006391100
琿	
瑁	0006537300
瑕	0000703700
瑙	0005503000
瑜	0006834400
瑟	0002937000
瑣	0002477100
瑤	0006965900
瑩	0000399700
瑪	0006665600
瑯	0007360800
瑰	0000821500
瑶	0006965900
瑾	0001634800
璋	0003447500
璞	0005639300
璢	0007224400
瓊	0001818700
瓏	0007375400
瓔	0006987200
瓠	0002061700
瓣	0007456100
瓧	0004996900
瓩	0001592700
瓮	0000522300
瓰	0005015800
瓱	0006626600
瓲	0005354100
瓷	0002791500
瓸	0006241700
甃	0003146300
甄	0001956500
甅	0004153000
甌	0000535100
甍	0006458300
甎	0004111700
甓	0006236600
甕	0000537200
甞	
甦	0004179200
甬	
甸	0005090400
甼	
畄	
畆	
畉	
畊	
畋	0005090900
畍	
畚	0006513300
畛	0003620000
畤	0002791900
畧	
畩	
畫	0000736300
畭	0006916900
畴	0004758900
當	0005149200
畸	0001263400
疂	
疆	0001548900
疇	0004758900
疉	
疊	0003517400
疔	0004782200
疚	0001388100
疝	0004050400
疣	0007457600
疥	0000795600
疱	0006375700
疳	0001054000
疵	0002779400
疸	0004597700
疼	0005182700
疽	0003293000
痂	0000681800
痃	0001921800
痊	0004074400
痍	0000153800
痒	0006951400
痙	0001793600
痞	0005837200
痣	0002799600
痰	0004616200
痲	0006523800
痳	0007205000
痺	0005840700
痼	0002069100
痾	0000011100
痿	0000166800
瘁	0003758100
瘉	0007457300
瘋	0006098400
瘟	0000607200
瘠	0003975700
瘡	0004289900
瘢	0005763700
瘤	0007140900
瘧	0001359600
瘰	0007232900
瘴	0003456400
瘻	0007367800
癆	0007369300
癇	0001130000
癈	0005585200
癘	0007268200
癜	0005077600
癡	0004684100
癢	0006985900
癧	0007283700
癨	0000920200
癩	0007031200
癪	0003014400
癬	0004127500
癰	0006988100
癲	0005082500
癶	
癸	0001211200
發	0005684700
皀	
皃	
皈	
皋	0002263400
皎	0001526900
皓	0002277700
皖	0001082000
皙	0003971100
皚	0000867400
皰	0006376400
皴	0003238600
皷	
皸	0001734600
皹	0001734600
皺	0003148000
盂	0000314600
盍	0002241400
盒	0002352000
盖	
盜	0005192100
盞	0002664000
盡	0003697400
盥	0001122700
盧	0007328200
盪	0005237000
盻	0001768200
眄	0006289200
眇	0005955800
眈	0004595600
眛	0006536900
眞	0003620800
眤	
眥	0003884500
眦	0003884500
眩	0002002600
眷	0001928600
眸	0006442900
睇	0004976700
睚	0000861200
睛	0003906700
睥	0006217700
睨	0001833000
睫	0003429900
睹	0005124000
睾	0002303300
睿	
瞋	0003662800
瞎	0000981300
瞑	0006694800
瞞	0006591600
瞠	0005285800
瞰	0001130800
瞶	
瞹	
瞻	0004119600
瞼	0001971500
瞽	0002078000
瞿	0001670600
矇	0006737400
矍	0000919700
矗	
矚	0003561200
矜	0001504200
矣	0000130100
矮	0007412800
矼	0002200400
砌	0003880000
砒	0005816400
砠	0003293400
砺	0007270700
砿	0007444800
硅	0001781100
硴	
硼	0006393300
碆	
碌	0007389000
碎	0002498200
碕	
碗	0007436100
碚	0005582000
碣	0001877400
碪	0004873300
碯	
碵	
碼	0006666000
碾	0005073900
磅	0006404800
磆	
磊	0007026800
磋	0002478000
磑	0000867800
磔	0004534500
磚	0007451000
磧	0003976200
磬	0001814200
磴	0005237600
磽	0002321000
礇	
礑	0005241600
礒	0001320500
礙	0007440000
礫	0007282900
礬	0005789200
祀	0002760300
祓	0006139500
祕	0005824500
祗	0002781700
祚	0004163400
祟	0003746800
祠	0002781000
祢	0004996300
祺	0001264000
祿	0007387900
禀	0007205500
禊	0001807100
禝	0003554400
禧	0001287300
禪	0004147000
禮	0007239800
禳	0003533100
禹	0000319200
禺	0001675500
秉	0006208100
秕	0005817000
秡	
秣	0006563100
秧	0000524500
秬	0001435700
稈	0001082300
稍	0003417300
稘	
稙	
稟	0007205500
稠	0004752900
稱	
稷	0003554700
稻	0005219600
稾	
穃	
穉	
穐	0007448300
穗	0003762400
穡	0003557000
穢	0007415200
穩	0000607600
穰	0003527900
穹	0001388600
穽	0003880500
窈	0006949700
窕	0004800800
窖	0002280200
窗	0004247700
窘	0001625300
窩	0000716100
窰	
窶	0001670000
窿	0007141400
竃	0004312500
竄	0002690100
竅	0001547600
竇	0005248400
竊	0003992300
竍	0004997700
竏	0001593300
竒	
竓	0006627200
竕	0005016200
站	0004598000
竚	0007452000
竝	0006203500
竟	0001527600
竡	0006242300
竢	0002800000
竦	0003417700
竪	0003085100
竭	0001877800
竰	0004153600
竸	
笂	
笄	0001794100
笆	0005536400
笊	0004237500
笋	0003259100
笏	0002398000
笘	0004074700
笙	0003400700
笞	0004679200
笨	0006513800
笳	0000687100
笵	0005751100
笶	
筅	0004079900
筌	0004079300
筍	0003259100
筐	0001531200
筝	0004277300
筥	0001444000
筧	0001949100
筬	0003908100
筮	0003940900
筰	0002576900
筱	0007448700
筴	0001533100
筵	0000469900
筺	0001531200
箆	0006224700
箍	0002075500
箏	0004277300
箒	0004276500
箘	0001633800
箙	0006119100
箚	0002600500
箜	0002303700
箝	0001107400
箟	
箴	0003663300
篁	0002310300
篆	0005074700
篋	0001538900
篌	0002310800
篏	
篝	0002314500
篥	0007113500
篩	0002835200
篭	0007377000
篳	0005911300
篶	
篷	0006411600
簀	0002580600
簇	0004298400
簍	0007369700
簑	0007445800
簒	0002672200
簓	0004114800
簔	0007445800
簗	0006817200
簟	0005078000
簣	0001290300
簧	0002330200
簪	0003676100
簫	0003473400
簷	0000492700
簽	0004121600
籀	0004760500
籃	0007064800
籌	0004759700
籏	
籐	0005250800
籔	0004313400
籖	0004128400
籘	
籟	0007031900
籤	0004128400
籥	0006809900
籬	0007098800
籵	0004997400
粃	0005817000
粐	
粡	
粢	0002800400
粤	0000425600
粨	0006242000
粫	
粭	
粮	
粱	0007175200
粲	0002664500
粳	0002291400
粹	0003745600
粽	0004278000
糀	0002363200
糂	0003713300
糅	0003187100
糒	0005884500
糘	
糜	0005885500
糢	
糯	0004423400
糲	0007273300
糴	0005012300
糶	0004845100
糺	0007442900
紂	0004746000
紆	0000320100
紊	0006189600
紕	0005827700
紜	0000365900
紮	0002598900
紲	0003999400
紵	0004766500
紿	0004455400
絅	0001785200
絆	0005751400
絋	
絎	0002282800
絏	0007449700
絖	0002282200
絛	0005218200
絣	0006391500
絨	0003185200
絮	0003328400
絲	0002735800
絳	0002281800
絽	0007324000
綉	0003143900
綏	0003759700
經	0001781600
綛	0000953200
綟	0007259500
綢	0004755000
綣	0001957100
綫	0007450700
綮	0001807800
綯	0005221500
綰	0007436500
綵	0002538600
綸	0007206800
綺	0001270200
綽	0003010400
緇	0002824300
緕	
緘	0001118600
緜	
緝	0003148800
緞	0004626100
緡	0005994900
緤	0007450100
緲	0005965600
縅	0000582200
縉	0003666300
縊	0000183600
縋	0004885800
縒	0002835800
縟	0003564500
縡	0002541200
縢	0005230800
縣	0001908900
縱	0003189000
縲	0007233300
縵	0006592100
縷	0007225900
縹	0005950200
縺	0007313700
縻	0005886100
總	0004278400
繃	0006412100
繆	0005927400
繖	0002674800
繙	0005771100
繚	0007190500
繝	0001973000
繞	0003528600
繦	0001547200
繧	0000377000
繩	0003521700
繪	0000803500
繹	0000421100
繻	0003075100
繼	0001803100
繽	0005987000
繿	
纃	0000953700
纈	0001852900
纉	0002678900
續	0004360400
纎	
纐	0002336000
纒	0005080300
纓	0000410000
纔	0002544600
纖	0004115300
纛	0005253100
纜	0007069000
缸	0002223100
缺	0001854000
罅	0000724800
罌	0000540300
罍	0007031500
罎	0007453500
罐	0001024800
网	
罔	0006727800
罕	0001031000
罘	0006037900
罟	0002059200
罠	0005991100
罧	0003656700
罨	0000113300
罩	0005218700
罸	
罹	0007093600
羂	0001973400
羃	0007455400
羆	0005854400
羇	0001296100
羈	0001297100
羌	0001496600
羔	0002242300
羚	0007254600
羝	0004969900
羣	
羮	
羯	0000981600
羲	0001315900
羶	0004122000
羸	0007236600
羹	0002333900
翅	0002784700
翆	0003760800
翊	0006998600
翔	0003419200
翕	0001406500
翡	0005845700
翦	0004104800
翩	0006278100
翳	0000406700
翹	0001570100
耄	0006728400
耆	0001221900
耋	0005020300
耒	
耘	0000366200
耙	0005536700
耜	0002792900
耡	0003329700
耨	0005286400
耻	
耿	0002243900
聆	0007255100
聊	0007168200
聒	0000974400
聘	0006218100
聚	0003146900
聟	0003898700
聢	0002900600
聨	0007314100
聰	0004285100
聲	0003854400
聳	0003466600
聶	0003469500
聹	
聽	0004839100
聿	0000247900
肄	0000167200
肅	0003203400
肆	0002814800
肓	0002189900
肚	0005106000
肛	0002189400
肬	0006855600
肭	0005336800
胄	0004746300
胖	0005747700
胙	0004161900
胚	0005565500
胛	0002223400
胝	0004674700
胥	0003288200
胯	0002059700
胱	0002244400
胼	0006271900
脉	
脛	0001785500
脣	0007449000
脩	0003129200
脯	0006306800
脾	0005837700
腆	0005070600
腋	0000418100
腑	0006058200
腓	0005838500
腟	0004708800
腥	0003912500
腦	0005500700
腮	0007446600
腱	0001950600
腴	0006834800
膀	0006451500
膂	0007148100
膃	0000579900
膈	0000908700
膊	0005638400
膓	
膕	
膠	0002311100
膣	0004708800
膤	
膩	0002892900
膰	0005770200
膵	0003763300
膸	
膺	0006982000
膽	0004596100
膾	0000834800
臀	0005098400
臂	0005853100
臈	0007368500
臉	0001968000
臍	0003933600
臑	0002893300
臘	0007372000
臙	0000495800
臚	0007333900
臟	0004326900
臠	0007320400
臧	0004323500
臺	0004508400
臻	0003666700
臾	0006830400
舁	0006916300
舂	0003402000
舅	0001408300
與	0006904500
舉	
舊	0001370600
舍	0002971600
舐	0002787000
舒	0003329000
舖	0006315500
舩	
舫	0006378300
舮	
舳	0002909000
舸	0000687600
艀	0006059500
艘	0004295700
艙	0004295200
艚	0004300300
艝	0004376200
艟	0005288400
艢	0003473800
艤	0001321400
艨	0006738400
艪	0007334300
艫	0007337900
艱	0001131600
艷	0000493300
艸	0004210000
艾	0000848700
芍	0003002300
芒	0006419800
芟	0002645900
芦	0007332400
芫	0001990100
芬	0006159200
芻	0003778000
苙	0007117600
苜	0006748200
苞	0006370000
苟	0002202900
苡	0000134800
苣	0001431200
苳	0005166900
苴	0003287700
苹	0006208700
苺	0005589000
苻	0006033800
范	0005746200
茆	0006431900
茉	0006562500
茖	
茗	0006684500
茘	0007079100
茣	0002106000
茫	0006435800
茯	0006106000
茱	0003056700
茲	0002776300
茴	0000326900
茵	0000283800
茹	0003324000
荀	0003251800
荅	0005167700
荐	0004065400
荳	0007452900
荵	0005462900
荼	0005112200
莅	0007081500
莇	
莉	0007081800
莊	0004228100
莎	0002469400
莓	0005589000
莖	0001760400
莚	0000453200
莟	0001159500
莠	0006866900
莢	0001514200
莨	0007360200
莪	0000745200
莵	0005114900
莽	0006732200
菁	0003898000
菎	0002439300
菘	0003780000
菠	0005537000
菫	0001620400
菲	0005831900
菴	0000108100
菷	
菻	
菽	0003204900
萃	0003753400
萇	
萋	
萍	0006214100
萓	
萠	0006443500
萢	0006815500
萪	
萬	0006573600
萵	0007407300
萸	0006833000
萼	0000929500
葆	0006308400
葢	0000862400
葩	0005537700
葫	
葭	0000693200
葮	
葯	0006804300
葷	0001732900
葹	
蒂	0004465300
蒄	
蒟	0002442700
蒡	0006450800
蒭	0003778000
蒹	0001951000
蒻	0003026100
蒿	0002292000
蓁	0003657000
蓆	0003971600
蓊	
蓍	0002816300
蓐	0003563100
蓖	0005841500
蓙	0002391600
蓚	
蓴	0003267400
蓼	0007179400
蓿	0003206400
蔆	
蔔	0006119600
蔕	0004465300
蔗	0002986400
蔘	0003660200
蔟	0004363000
蔡	0002539200
蔬	0004189800
蕀	0001583700
蕁	0003713700
蕈	0003664000
蕋	0003775100
蕕	0006890400
蕘	0003522900
蕚	
蕣	0003241600
蕭	0003457200
蕷	0006919800
蕾	0007028600
薀	0007438300
薇	0005884900
薈	0007414900
薊	0001814700
薐	0007368200
薑	0001544300
薔	0003458400
薛	0004015000
薜	0006225900
薤	0000831800
薨	0002318200
薮	0004304200
薹	0004471300
薺	0003933200
藉	0002989200
藏	0004324100
藐	0005967100
藕	0001695000
藜	0007270000
藝	0001828800
藥	0006805000
藹	0000027200
藺	0007219300
藾	0007030900
蘂	0003775100
蘆	0007332400
蘊	0000377600
蘋	0005986600
蘓	
蘖	0001888800
蘗	0005645200
蘚	0004123500
蘢	0007372800
蘯	0005237000
蘰	
蘿	0007018800
虍	
虔	0001922200
處	0003273600
號	0002339700
虧	0001287700
虱	0002940400
蚋	0003942400
蚌	0006439800
蚓	0000286300
蚣	0002245900
蚩	0002787900
蚪	0005112800
蚫	0000096700
蚯	0001404200
蚰	0006868700
蚶	0001066000
蛄	0002062400
蛆	0003295900
蛉	0007255400
蛎	0007273900
蛔	0000805200
蛞	0000976700
蛟	0002284800
蛩	0001532300
蛬	0001532800
蛯	0000431700
蛹	0006968500
蛻	0003941700
蜀	0003548900
蜃	0003657400
蜆	0001951700
蜈	0002109200
蜉	0006060000
蜊	0007088500
蜍	0003330100
蜑	0004616700
蜒	0000470600
蜚	0005846200
蜥	0003974800
蜩	0004826200
蜴	0000419100
蜷	0001957400
蜻	0003921500
蜿	0000481000
蝌	0000722400
蝎	0000982100
蝓	0006835800
蝗	0002312400
蝙	0006278800
蝟	0000175700
蝠	0006121800
蝣	0006890700
蝨	0002940400
蝪	
蝮	0006122100
蝴	0002076800
蝸	0000721100
蝿	0006984900
螂	0007368900
螟	0006695900
螢	0001786600
螫	0003980100
螯	0002359800
螳	0005238000
螻	0007370000
螽	0003150600
蟀	0003222700
蟄	0004709200
蟆	0005551100
蟇	0005551100
蟋	0002942900
蟐	
蟒	
蟠	0005788600
蟯	0001570700
蟲	0004730900
蟶	0004992900
蟷	0005246900
蟾	0004122500
蠍	0000986200
蠎	0006460000
蠏	0000836700
蠑	0000408300
蠕	0004152500
蠖	0000918800
蠡	0007276300
蠢	0003245200
蠧	0005126700
蠱	0002080300
蠶	0002652700
蠹	0005126700
蠻	0005782200
衂	
衄	0002908400
衍	0000449300
衒	0002009800
衙	0000748200
衞	0000403800
衢	0001672900
衫	0002649700
衲	0005264500
衵	0002952800
衽	0003706100
衾	0001618600
袁	
袂	0006229700
袍	0006378900
袒	0004599300
袗	0003630100
袙	0005701500
袞	0002431600
袢	0005750800
袤	0006444800
袮	
袰	0006504900
袱	0006108700
袵	0003706100
袿	0001788000
裃	0000999000
裄	0006898700
